,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
6614,19487430,Mixer,,mɪkːsta,mɪksəʀ,declarative,deu,-2147483648,1,44,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.62467401794698,male,298.61,305.71,s,German,32,392,25400,25400,50037
6615,19487431,Banane Banane,,bana (.) naːnə,banaːnə (.) banaːnə,declarative,deu,-2147483648,2,123,Grimm,,CHI,Sandra,Target_Child,Sandra,23.000472288958704,female,423.01,427.33,s,German,32,392,25399,25399,50024
6616,19487432,bisschen zumachen,,pɵsɪn t͡sumax,bɪsçən t͡suːmaxən,declarative,deu,-2147483648,2,20,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.92038850900429,male,144.27,151.35,s,German,32,392,25400,25400,50040
6617,19487433,hin,,hɪnː,hɪn,declarative,deu,-2147483648,1,58,Grimm,,PAR,Wiglaf,Participant,None,,None,392.45,399.52,s,German,32,392,25401,-2147483648,50032
6618,19487434,Auto,,ʔa͡ʊto,ʔaʊtoː,declarative,deu,-2147483648,1,72,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,456.58,463.31,s,German,32,392,25400,25400,50033
6619,19487436,Haus,,ha͡ʊs,haʊs,declarative,deu,-2147483648,1,59,Grimm,,PAR,Wiglaf,Participant,None,,None,399.52,405.71,s,German,32,392,25401,-2147483648,50032
6620,19487438,baden,,paːʔn̩ː,baːdən,declarative,deu,-2147483648,1,60,Grimm,,PAR,Wiglaf,Participant,None,,None,405.71,412.34,s,German,32,392,25401,-2147483648,50032
6621,19487440,hinten,,hɪntn̩,hɪntən,declarative,deu,-2147483648,1,61,Grimm,,PAR,Wiglaf,Participant,None,,None,412.34,418.49,s,German,32,392,25401,-2147483648,50032
6622,19487441,Bananen,,maːnən,banaːnən,declarative,deu,-2147483648,1,62,Grimm,,PAR,Wiglaf,Participant,None,,None,418.49,425.18,s,German,32,392,25401,-2147483648,50032
6623,19487443,Brot Brot,,bʊt (.) pχoːt,bʀoːt (.) bʀoːt,declarative,deu,-2147483648,2,63,Grimm,,PAR,Wiglaf,Participant,None,,None,425.18,433.34,s,German,32,392,25401,-2147483648,50032
6624,19487445,Auto,,ʔa͡ʊto,ʔaʊtoː,declarative,deu,-2147483648,1,73,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,463.31,469.43,s,German,32,392,25400,25400,50033
6625,19487446,Ernie,,eːni,ʔɛʀniː,declarative,deu,-2147483648,1,82,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.92030637179408,male,561.42,567.66,s,German,32,392,25400,25400,50029
6626,19487447,heil,,halal,haɪl,declarative,deu,-2147483648,1,61,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.296125177108358,male,357.5,364.22,s,German,32,392,25400,25400,50036
6627,19487448,Banane,,banaːnə,banaːnə,declarative,deu,-2147483648,1,124,Grimm,,CHI,Sandra,Target_Child,Sandra,23.000472288958704,female,427.33,429.68,s,German,32,392,25399,25399,50024
6628,19487449,Eimer,,ʔamɛː,ʔaɪməʀ,declarative,deu,-2147483648,1,75,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.394628226452287,male,482.04,488.58,s,German,32,392,25400,25400,50028
6629,19487450,ist schön ist schön,,ʔɪ çøːn (.) ʔɪ çøːn,ʔɪst ʃøːn (.) ʔɪst ʃøːn,declarative,deu,-2147483648,4,61,Grimm,,CHI,Sandra,Target_Child,Sandra,22.59183966816567,female,275.6,279.52,s,German,32,392,25399,25399,50026
6630,19487451,Papas Auto,,papɛs ʔa͡ʊtɤ,papaːs ʔaʊtoː,declarative,deu,-2147483648,2,21,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.92038850900429,male,151.35,158.35,s,German,32,392,25400,25400,50040
